scheme_code,scheme_name,anomaly_category,performance_anomaly_score,risk_anomaly_score,volatility,return_1y,max_drawdown,sharpe_ratio,latest_nav,latest_date
151057,HSBC Equity Savings Fund - Regular Quarterly IDCW,Normal,-0.3736587095851856,-0.41894028993867355,7.851875216449086,-13.81558522198075,-14.16408273860474,-0.2706233073521122,13.88,2022-11-28
136564,DSP Equity Savings Fund - Regular Plan - IDCW,Normal,-0.368477464766178,-0.42381567027846423,8.183267740684,-12.464071073948254,-22.690643820510637,-0.4841111805970739,10.05,2016-03-30
151056,HSBC Equity Savings Fund - Regular Monthly IDCW,Normal,-0.36337353655686205,-0.4287344859465148,7.176140070373566,-13.950875046545022,-13.24186440574658,-0.2514208807931978,12.9411,2022-11-28
133054,ICICI Prudential Equity Savings Fund - Direct Plan - Cumulative option,Normal,-0.3630451689207015,-0.4277996616066878,5.325187748584565,-8.103130755064448,-19.20359666024406,0.4898543400303743,9.98,2014-12-08
130859,NIPPON INDIA - JAPAN EQUITY FUND - IDCW Option,Normal,-0.4046622770286491,-0.38600155904657885,16.56982370299543,-1.3000178901544586,-30.92367971099165,0.2552936564131586,9.9306,2014-08-27
133051,ICICI Prudential Equity Savings Fund - Cumulative option,Normal,-0.36587336125853365,-0.42437203572809706,5.330433248935608,-6.9029850746268675,-19.27710843373493,0.3530873066039043,9.98,2014-12-08
130864,NIPPON INDIA - JAPAN EQUITY FUND - DIRECT Plan - IDCW Option,Normal,-0.4044903946796967,-0.3840224931961119,16.57180235454972,-2.317415039590811,-29.906061644525977,0.3293659646590075,9.9309,2014-08-27
136568,DSP Equity Savings Fund - Direct Plan - IDCW,Normal,-0.372683093303204,-0.41529556296092474,8.015524020253077,-14.497192445125052,-19.64403427818061,-0.3427949742093442,10.05,2016-03-30
130860,Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Growth Option,Normal,-0.40389594210427926,-0.3840224931961119,16.571813562443666,-2.317415039590811,-29.906061644525977,0.3293658734966285,9.9309,2014-08-27
120252,ICICI Prudential Equity & Debt Fund - Direct Plan - Monthly IDCW,Normal,-0.38863363767812265,-0.39876338272304007,12.181583058446996,-27.01441899915181,-36.85168334849863,0.4906902777733642,17.21,2013-01-07
133682,BANDHAN Equity Savings Fund - Regular Plan -Annual IDCW,Normal,-0.35863339966662344,-0.4285177046929118,6.5888898885039415,-3.718729522414519,-18.946119837532795,-0.5970644782112124,9.9913,2015-03-02
147495,Baroda BNP Paribas Equity Savings Fund - Regular Plan - IDCW,Normal,-0.36155494546142564,-0.423097167964171,7.900947583474776,-13.917525773195884,-14.340118558922658,-0.3242539354380946,10.02,2019-07-30
145602,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Normal,-0.38833229921992857,-0.39200801133559254,14.620937512066186,-27.59328749394472,-26.56564289029862,0.5692641758232198,10.0145,2018-12-14
120723,ICICI Prudential Focused Equity Fund - Direct Plan - IDCW,Normal,-0.389842978759548,-0.3900345142000114,15.767604918546526,-24.68168462291871,-39.74449964513839,0.3925443722545322,15.38,2013-01-08
120517,Aditya Birla Sun Life Equity Hybrid'95 Fund - Direct Plan-Growth,Normal,-0.38475668610217434,-0.3926066953182274,11.911800805164065,-24.66353274518642,-31.967767584823708,0.613045550930509,350.97,2013-01-02
132995,Aditya Birla Sun Life Equity Savings Fund - Direct Plan - Growth,Normal,-0.3640137848352199,-0.41221527624071996,6.152304610919646,-7.493061979648479,-17.792207792207794,0.46035751839516,10.0,2014-12-01
135120,Axis Equity Savings Fund - Direct Plan - Growth,Normal,-0.3579279608102938,-0.4179617509409409,6.942680587741782,-7.222222222222233,-17.561983471074374,0.4966721790428082,10.02,2015-08-20
144464,Franklin India Equity Savings Fund - Monthly - IDCW,Normal,-0.3716260164363648,-0.40258040823404295,6.1884217311980905,-0.867410161090462,-16.917455063757323,-0.3372531068886785,10.0,2018-08-27
144461,Franklin India Equity Savings Fund- Growth,Normal,-0.3677781306894963,-0.4062543975348705,6.012324021303684,-1.4681249384175696,-16.918630079677495,0.2054710610353287,10.0,2018-08-27
135122,Axis Equity Savings Fund - Regular Plan - Growth,Normal,-0.3654731368980977,-0.40752464028929597,6.954006511168685,-5.471698113207548,-17.64705882352941,0.2959976204348818,10.02,2015-08-20
144462,Franklin India Equity Savings Fund - Direct - IDCW,Normal,-0.3591685369835228,-0.4128888896439939,7.1557590918404985,-4.141104294478532,-16.70309721398933,-0.0336244844640393,10.0,2018-08-27
144466,Franklin India Equity Savings Fund- Growth Direct,Normal,-0.35881482529835285,-0.4111662516958706,6.009107673108028,-4.141104294478532,-16.70309721398933,0.4349173251853037,10.0,2018-08-27
134923,Nippon India US Equity Opportunities Fund- Direct Plan- Growth Plan- Growth Option,Normal,-0.3698562572059675,-0.3999383819333006,19.020299179728685,-11.470684811558248,-30.78148123492572,0.5864914906888749,9.706,2015-07-28
